ID,Date,BIOINFORMATICS DATA ANALYST,"Los Angeles, CA",Hired,Easy Apply,Month,Total Hired per Month,
11933214,12/21/19 23:00,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11933231,12/21/19 23:00,TECHNICAL DATA ANALYST,"Redmond, WA",TRUE,FALSE,,,
11933262,12/21/19 23:30,TECHNICAL DATA ANALYST,"Dallas, TX",TRUE,FALSE,,,
11933268,12/21/19 23:45,TECHNICAL DATA ANALYST,"Dallas, TX",TRUE,TRUE,,,
11933287,12/21/19 23:53,TECHNICAL DATA ANALYST,"Charlotte, NC",TRUE,FALSE,,,
11933289,12/22/19 0:00,TECHNICAL DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11933302,12/22/19 0:00,TECHNICAL DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11933321,12/22/19 0:15,TECHNICAL DATA ANALYST,"San Jose, CA",TRUE,FALSE,,,
11933334,12/22/19 0:20,TECHNICAL DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11933356,12/22/19 0:31,TECHNICAL DATA ANALYST,"Yorktown, VA",FALSE,FALSE,,,
11933369,12/22/19 0:34,TECHNICAL DATA ANALYST,"San Diego, CA",FALSE,TRUE,,,
11933379,12/22/19 0:42,TECHNICAL DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11933391,12/22/19 0:45,TECHNICAL DATA ANALYST,"Pasadena, CA",FALSE,TRUE,,,
11933395,12/22/19 0:55,TECHNICAL DATA ANALYST,"Austin, TX",TRUE,FALSE,,,
11933415,12/22/19 1:00,TECHNICAL DATA ANALYST,"Gainesville, FL",FALSE,TRUE,,,
11933429,12/22/19 1:00,TECHNICAL DATA ANALYST,"Redwood City, CA",FALSE,FALSE,,,
11933449,12/22/19 1:15,TECHNICAL DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11933460,12/22/19 2:00,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11933463,12/22/19 2:00,TECHNICAL DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11933471,12/22/19 2:15,TECHNICAL DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11933498,12/22/19 2:29,TECHNICAL DATA ANALYST,"San Francisco, CA",FALSE,TRUE,,,
11933513,12/22/19 2:30,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11933519,12/22/19 2:30,TECHNICAL DATA ANALYST,"San Ramon, CA",TRUE,FALSE,,,
11933528,12/22/19 2:50,TECHNICAL DATA ANALYST,"Portsmouth, VA",FALSE,TRUE,,,
11933541,12/22/19 2:50,TECHNICAL DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11933584,12/22/19 2:55,TECHNICAL DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11933605,12/22/19 3:22,TECHNICAL DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11933606,12/22/19 3:37,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11933625,12/22/19 3:45,TECHNICAL DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11933628,12/22/19 4:30,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11933629,12/22/19 4:45,TECHNICAL DATA ANALYST,"Irving, TX",FALSE,FALSE,,,
11933636,12/22/19 5:16,TECHNICAL DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11933654,12/22/19 5:20,TECHNICAL DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11933655,12/22/19 5:40,TECHNICAL DATA ANALYST,"Norfolk, VA",FALSE,FALSE,,,
11933663,12/22/19 6:00,TECHNICAL DATA ANALYST,"Chandler, AZ",FALSE,TRUE,,,
11933677,12/22/19 6:08,TECHNICAL DATA ANALYST,"El Segundo, CA",FALSE,FALSE,,,
11933705,12/22/19 6:35,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11933708,12/22/19 8:00,TECHNICAL DATA ANALYST,"Stafford, TX",FALSE,FALSE,,,
11933713,12/22/19 8:00,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11933717,12/22/19 8:02,TECHNICAL DATA ANALYST,"Hampton, VA",FALSE,FALSE,,,
11933718,12/22/19 8:08,TECHNICAL DATA ANALYST,"Phoenix, AZ",FALSE,TRUE,,,
11933723,12/22/19 8:15,TECHNICAL DATA ANALYST,"Alachua, FL",FALSE,FALSE,,,
11933737,12/22/19 8:45,TECHNICAL DATA ANALYST,"Mountain View, CA",FALSE,TRUE,,,
11933742,12/22/19 8:45,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11933775,12/22/19 9:00,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11933798,12/22/19 9:30,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11933806,12/22/19 10:02,TECHNICAL DATA ANALYST,"Brooklyn, NY",FALSE,TRUE,,,
11933821,12/22/19 10:19,TECHNICAL DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11933824,12/22/19 10:36,TECHNICAL DATA ANALYST,"National City, CA",FALSE,FALSE,,,
11933838,12/22/19 10:40,TECHNICAL DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11933842,12/22/19 10:55,TECHNICAL DATA ANALYST,"Woodland Hills, CA",FALSE,FALSE,,,
11933849,12/22/19 11:00,TECHNICAL DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11933870,12/22/19 11:00,TECHNICAL DATA ANALYST,"San Jose, CA",FALSE,FALSE,,,
11933878,12/22/19 11:30,TECHNICAL DATA ANALYST,"Glendale, AZ",FALSE,FALSE,,,
11933888,12/22/19 11:40,TECHNICAL DATA ANALYST,"Portsmouth, VA",FALSE,FALSE,,,
11933891,12/22/19 12:00,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11933898,12/22/19 12:00,TECHNICAL DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11933899,12/22/19 12:05,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11933911,12/22/19 12:25,TECHNICAL DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11933923,12/22/19 12:30,TECHNICAL DATA ANALYST,"Menlo Park, CA",FALSE,FALSE,,,
11933936,12/22/19 12:30,TECHNICAL DATA ANALYST,"Downers Grove, IL",FALSE,FALSE,,,
11933937,12/22/19 12:41,TECHNICAL DATA ANALYST,"Los Angeles, CA",FALSE,TRUE,,,
11933938,12/22/19 12:53,TECHNICAL DATA ANALYST,"Long Beach, CA",TRUE,FALSE,,,
11933972,12/22/19 13:24,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11933995,12/22/19 13:32,TECHNICAL DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11933999,12/22/19 14:00,TECHNICAL DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11934005,12/22/19 14:00,TECHNICAL DATA ANALYST,"Denver, CO",FALSE,TRUE,,,
11934008,12/22/19 14:20,TECHNICAL DATA ANALYST,"Seattle, WA",FALSE,FALSE,,,
11934030,12/22/19 14:30,TECHNICAL DATA ANALYST,"Centennial, CO",FALSE,FALSE,,,
11934068,12/22/19 14:53,TECHNICAL DATA ANALYST,"Brooklyn, NY",TRUE,FALSE,,,
11934072,12/22/19 15:00,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11934080,12/22/19 15:18,TECHNICAL DATA ANALYST,"Pleasanton, CA",FALSE,FALSE,,,
11934085,12/22/19 16:00,TECHNICAL DATA ANALYST,"Foster City, CA",FALSE,FALSE,,,
11934094,12/22/19 17:07,TECHNICAL DATA ANALYST,"Boulder, CO",FALSE,FALSE,,,
11934113,12/22/19 17:25,TECHNICAL DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11934116,12/22/19 17:50,TECHNICAL DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11934120,12/22/19 17:58,TECHNICAL DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11934140,12/22/19 18:08,TECHNICAL DATA ANALYST,"Northbrook, IL",TRUE,FALSE,,,
11934143,12/22/19 18:14,TECHNICAL DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11934161,12/22/19 18:30,TECHNICAL DATA ANALYST,"Los Angeles, CA",TRUE,FALSE,,,
11934198,12/22/19 18:40,TECHNICAL DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11934219,12/22/19 18:50,TECHNICAL DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11934220,12/22/19 18:50,TECHNICAL DATA ANALYST,"Franklin Lakes, NJ",TRUE,FALSE,,,
11934246,12/22/19 19:00,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11934263,12/22/19 19:10,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11934287,12/22/19 20:00,TECHNICAL DATA ANALYST,"Indianapolis, IN",TRUE,FALSE,,,
11934288,12/22/19 20:04,TECHNICAL DATA ANALYST,"Hilliard, OH",TRUE,FALSE,,,
11934298,12/22/19 21:00,TECHNICAL DATA ANALYST,"Denver, CO",FALSE,TRUE,,,
11934300,12/22/19 21:00,TECHNICAL DATA ANALYST,"Blue Bell, PA",TRUE,FALSE,,,
11934306,12/22/19 21:41,TECHNICAL DATA ANALYST,"Chicago, IL",TRUE,TRUE,,,
11934313,12/22/19 21:41,TECHNICAL DATA ANALYST,"San Jose, CA",TRUE,FALSE,,,
11934323,12/22/19 21:47,TECHNICAL DATA ANALYST,"Beverly Hills, CA",FALSE,TRUE,,,
11934328,12/22/19 22:00,TECHNICAL DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11934333,12/22/19 22:15,TECHNICAL DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11934357,12/22/19 22:28,TECHNICAL DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11934362,12/22/19 23:00,TECHNICAL DATA ANALYST,"Denver, CO",TRUE,FALSE,,,
11934363,12/22/19 23:12,TECHNICAL DATA ANALYST,"Menlo Park, CA",FALSE,FALSE,,,
11934369,12/22/19 23:55,TECHNICAL DATA ANALYST,"Columbus, OH",TRUE,FALSE,,,
11934375,12/23/19 0:00,TECHNICAL DATA ANALYST,"Austin, TX",FALSE,TRUE,,,
11934388,12/23/19 0:15,TECHNICAL DATA ANALYST,"Fort Worth, TX",TRUE,FALSE,,,
11934420,12/23/19 0:30,TECHNICAL DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11934428,12/23/19 0:38,TECHNICAL DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11934467,12/23/19 1:40,TECHNICAL DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11934472,12/23/19 1:57,TECHNICAL DATA ANALYST,"Issaquah, WA",FALSE,FALSE,,,
11934480,12/23/19 2:09,TECHNICAL DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11934513,12/23/19 2:46,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11934535,12/23/19 3:50,TECHNICAL DATA ANALYST,"Alameda, CA",FALSE,FALSE,,,
11934541,12/23/19 4:01,TECHNICAL DATA ANALYST,"Culver City, CA",TRUE,FALSE,,,
11934550,12/23/19 4:54,TECHNICAL DATA ANALYST,"Tempe, AZ",FALSE,FALSE,,,
11934564,12/23/19 5:00,TECHNICAL DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11934566,12/23/19 6:15,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11934567,12/23/19 6:45,TECHNICAL DATA ANALYST,"Phoenix, AZ",FALSE,TRUE,,,
11934578,12/23/19 7:10,TECHNICAL DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11934588,12/23/19 7:20,TECHNICAL DATA ANALYST,"Los Angeles, CA",FALSE,TRUE,,,
11934595,12/23/19 7:30,TECHNICAL DATA ANALYST,"Denver, CO",TRUE,FALSE,,,
11934606,12/23/19 8:00,TECHNICAL DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11934636,12/23/19 8:08,TECHNICAL DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11934653,12/23/19 8:20,TECHNICAL DATA ANALYST,"Salt Lake City, UT",TRUE,FALSE,,,
11934682,12/23/19 8:30,TECHNICAL DATA ANALYST,"Dallas, TX",FALSE,TRUE,,,
11934754,12/23/19 9:00,TECHNICAL DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11934767,12/23/19 9:00,TECHNICAL DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11934782,12/23/19 9:35,TECHNICAL DATA ANALYST,"Mountain View, CA",FALSE,FALSE,,,
11934792,12/23/19 9:40,TECHNICAL DATA ANALYST,"Mountain View, CA",FALSE,FALSE,,,
11934800,12/23/19 9:50,TECHNICAL DATA ANALYST,"Franklin Lakes, NJ",FALSE,FALSE,,,
11934808,12/23/19 10:00,TECHNICAL DATA ANALYST,"Essex Fells, NJ",FALSE,FALSE,,,
11934826,12/23/19 10:20,TECHNICAL DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11934828,12/23/19 11:04,TECHNICAL DATA ANALYST,"Hampton, VA",FALSE,FALSE,,,
11934844,12/23/19 11:30,TECHNICAL DATA ANALYST,"San Francisco, CA",TRUE,TRUE,,,
11934858,12/23/19 12:00,TECHNICAL DATA ANALYST,"Plano, TX",TRUE,FALSE,,,
11934889,12/23/19 12:03,TECHNICAL DATA ANALYST,"Round Rock, TX",FALSE,FALSE,,,
11934923,12/23/19 12:04,TECHNICAL DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11934925,12/23/19 12:08,TECHNICAL DATA ANALYST,"Phoenix, AZ",TRUE,FALSE,,,
11934958,12/23/19 12:17,TECHNICAL DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11934968,12/23/19 12:30,TECHNICAL DATA ANALYST,"San Jose, CA",FALSE,FALSE,,,
11934971,12/23/19 12:40,TECHNICAL DATA ANALYST,"Irving, TX",TRUE,FALSE,,,
11934983,12/23/19 12:45,TECHNICAL DATA ANALYST,"Jersey City, NJ",FALSE,FALSE,,,
11934984,12/23/19 13:00,TECHNICAL DATA ANALYST,"Sunnyvale, CA",FALSE,FALSE,,,
11934997,12/23/19 13:17,TECHNICAL DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11935011,12/23/19 14:13,TECHNICAL DATA ANALYST,"Broomfield, CO",FALSE,FALSE,,,
11935016,12/23/19 14:15,TECHNICAL DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11935021,12/23/19 14:20,TECHNICAL DATA ANALYST,"Far Rockaway, NY",FALSE,FALSE,,,
11935023,12/23/19 14:30,TECHNICAL DATA ANALYST,"West Point, PA",FALSE,FALSE,,,
11935026,12/23/19 14:57,TECHNICAL DATA ANALYST,"Seattle, WA",FALSE,FALSE,,,
11935032,12/23/19 15:00,TECHNICAL DATA ANALYST,"Malvern, PA",FALSE,FALSE,,,
11935043,12/23/19 15:00,TECHNICAL DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11935052,12/23/19 15:04,TECHNICAL DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11935054,12/23/19 15:13,TECHNICAL DATA ANALYST,"Elk Grove Village, IL",TRUE,FALSE,,,
11935059,12/23/19 15:15,TECHNICAL DATA ANALYST,"Santa Clara, CA",FALSE,FALSE,,,
11935064,12/23/19 15:48,TECHNICAL DATA ANALYST,"San Mateo, CA",FALSE,TRUE,,,
11935074,12/23/19 15:55,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11935091,12/23/19 15:58,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11935096,12/23/19 16:00,TECHNICAL DATA ANALYST,"Austin, TX",TRUE,FALSE,,,
11935110,12/23/19 16:10,TECHNICAL DATA ANALYST,"Bridgeview, IL",FALSE,FALSE,,,
11935121,12/23/19 16:15,TECHNICAL DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11935124,12/23/19 17:00,TECHNICAL DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11935127,12/23/19 17:10,TECHNICAL DATA ANALYST,"Santa Clara, CA",FALSE,TRUE,,,
11935137,12/23/19 17:45,TECHNICAL DATA ANALYST,"Tempe, AZ",FALSE,FALSE,,,
11935148,12/23/19 18:10,TECHNICAL DATA ANALYST,"Santa Clara, CA",TRUE,FALSE,,,
11935151,12/23/19 18:13,TECHNICAL DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11935158,12/23/19 18:30,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11935169,12/23/19 18:55,TECHNICAL DATA ANALYST,"Radnor, PA",FALSE,TRUE,,,
11935197,12/23/19 19:00,TECHNICAL DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11935205,12/23/19 19:02,TECHNICAL DATA ANALYST,"San Jose, CA",FALSE,TRUE,,,
11935217,12/23/19 19:07,TECHNICAL DATA ANALYST,"Anaheim, CA",TRUE,TRUE,,,
11935239,12/23/19 19:29,TECHNICAL DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11935262,12/23/19 19:30,TECHNICAL DATA ANALYST,"Lake Success, NY",FALSE,FALSE,,,
11935290,12/23/19 19:35,TECHNICAL DATA ANALYST,"Jersey City, NJ",FALSE,FALSE,,,
11935297,12/23/19 19:46,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11935300,12/23/19 20:00,TECHNICAL DATA ANALYST,"Fort Worth, TX",TRUE,FALSE,,,
11935302,12/23/19 20:00,TECHNICAL DATA ANALYST,"Fremont, CA",FALSE,FALSE,,,
11935303,12/23/19 20:00,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11935306,12/23/19 20:16,TECHNICAL DATA ANALYST,"El Segundo, CA",TRUE,TRUE,,,
11935331,12/23/19 21:00,TECHNICAL DATA ANALYST,"Mountain View, CA",FALSE,FALSE,,,
11935334,12/23/19 21:00,TECHNICAL DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11935335,12/23/19 21:15,TECHNICAL DATA ANALYST,"Tempe, AZ",FALSE,FALSE,,,
11935338,12/23/19 22:00,TECHNICAL DATA ANALYST,"San Diego, CA",FALSE,TRUE,,,
11935346,12/23/19 22:00,TECHNICAL DATA ANALYST,"Irving, TX",FALSE,FALSE,,,
11935367,12/23/19 22:03,TECHNICAL DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11935382,12/23/19 22:07,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11935384,12/23/19 22:15,TECHNICAL DATA ANALYST,"Des Plaines, IL",TRUE,FALSE,,,
11935430,12/23/19 22:54,TECHNICAL DATA ANALYST,"Plymouth Meeting, PA",TRUE,FALSE,,,
11935453,12/23/19 23:00,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11935456,12/23/19 23:00,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11935460,12/23/19 23:30,TECHNICAL DATA ANALYST,"San Francisco, CA",FALSE,FALSE,,,
11935461,12/23/19 23:52,TECHNICAL DATA ANALYST,"Columbus, OH",FALSE,FALSE,,,
11935470,12/24/19 0:01,TECHNICAL DATA ANALYST,"Dallas, TX",FALSE,FALSE,,,
11935474,12/24/19 0:14,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11935476,12/24/19 1:00,TECHNICAL DATA ANALYST,"City of Industry, CA",TRUE,FALSE,,,
11935486,12/24/19 1:18,TECHNICAL DATA ANALYST,"El Segundo, CA",FALSE,FALSE,,,
11935489,12/24/19 1:25,TECHNICAL DATA ANALYST,"Columbus, OH",TRUE,FALSE,,,
11935500,12/24/19 2:07,TECHNICAL DATA ANALYST,"Fort Worth, TX",FALSE,TRUE,,,
11935501,12/24/19 2:34,TECHNICAL DATA ANALYST,"Norristown, PA",TRUE,FALSE,,,
11935508,12/24/19 2:50,TECHNICAL DATA ANALYST,"El Segundo, CA",FALSE,FALSE,,,
11935514,12/24/19 3:10,TECHNICAL DATA ANALYST,"Austin, TX",TRUE,FALSE,,,
11935522,12/24/19 4:30,TECHNICAL DATA ANALYST,"Houston, TX",TRUE,TRUE,,,
11935551,12/24/19 4:52,TECHNICAL DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11935566,12/24/19 6:27,TECHNICAL DATA ANALYST,"Charlotte, NC",FALSE,TRUE,,,
11935571,12/24/19 7:50,TECHNICAL DATA ANALYST,"Burbank, CA",TRUE,FALSE,,,
11935595,12/24/19 8:00,TECHNICAL DATA ANALYST,"San Francisco, CA",TRUE,FALSE,,,
11935609,12/24/19 8:30,TECHNICAL DATA ANALYST,"Cupertino, CA",FALSE,TRUE,,,
11935648,12/24/19 8:58,TECHNICAL DATA ANALYST,"Summit, NJ",FALSE,FALSE,,,
11935649,12/24/19 9:00,TECHNICAL DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11935667,12/24/19 9:00,TECHNICAL DATA ANALYST,"Columbus, OH",FALSE,TRUE,,,
11935670,12/24/19 9:24,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11935683,12/24/19 9:50,TECHNICAL DATA ANALYST,"Philadelphia, PA",TRUE,TRUE,,,
11935686,12/24/19 10:00,TECHNICAL DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11935701,12/24/19 10:06,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11935721,12/24/19 10:59,TECHNICAL DATA ANALYST,"Chesapeake, VA",TRUE,FALSE,,,
11935722,12/24/19 11:15,TECHNICAL DATA ANALYST,"Seattle, WA",FALSE,FALSE,,,
11935724,12/24/19 11:25,TECHNICAL DATA ANALYST,"Plano, TX",FALSE,TRUE,,,
11935729,12/24/19 11:30,TECHNICAL DATA ANALYST,"San Antonio, TX",FALSE,FALSE,,,
11935738,12/24/19 11:32,TECHNICAL DATA ANALYST,"Charlotte, NC",FALSE,TRUE,,,
11935739,12/24/19 11:40,TECHNICAL DATA ANALYST,"Austin, TX",TRUE,FALSE,,,
11935742,12/24/19 12:00,TECHNICAL DATA ANALYST,"Oakland, CA",TRUE,FALSE,,,
11935782,12/24/19 12:53,TECHNICAL DATA ANALYST,"Anaheim, CA",FALSE,FALSE,,,
11935787,12/24/19 13:19,TECHNICAL DATA ANALYST,"Allen, TX",TRUE,FALSE,,,
11935796,12/24/19 13:28,TECHNICAL DATA ANALYST,"Dallas, TX",FALSE,TRUE,,,
11935799,12/24/19 13:30,TECHNICAL DATA ANALYST,"Menlo Park, CA",FALSE,FALSE,,,
11935805,12/24/19 13:30,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,TRUE,,,
11935845,12/24/19 14:00,TECHNICAL DATA ANALYST,"Los Gatos, CA",TRUE,FALSE,,,
11935870,12/24/19 14:04,TECHNICAL DATA ANALYST,"Gainesville, FL",TRUE,FALSE,,,
11935875,12/24/19 14:16,TECHNICAL DATA ANALYST,"Norfolk, VA",FALSE,TRUE,,,
11935903,12/24/19 15:00,TECHNICAL DATA ANALYST,"Austin, TX",TRUE,TRUE,,,
11935904,12/24/19 15:07,TECHNICAL DATA ANALYST,"Tempe, AZ",FALSE,FALSE,,,
11935920,12/24/19 15:18,TECHNICAL DATA ANALYST,"Los Angeles, CA",FALSE,FALSE,,,
11935925,12/24/19 15:27,TECHNICAL DATA ANALYST,"South San Francisco, CA",FALSE,TRUE,,,
11935933,12/24/19 15:30,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11935934,12/24/19 16:01,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11935936,12/24/19 16:17,TECHNICAL DATA ANALYST,"Santa Monica, CA",FALSE,FALSE,,,
11935940,12/24/19 16:23,TECHNICAL DATA ANALYST,"Philadelphia, PA",FALSE,FALSE,,,
11935941,12/24/19 17:00,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11935951,12/24/19 17:00,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,FALSE,,,
11935972,12/24/19 17:00,TECHNICAL DATA ANALYST,"Scottsdale, AZ",FALSE,FALSE,,,
11935974,12/24/19 17:00,TECHNICAL DATA ANALYST,"Burbank, CA",FALSE,FALSE,,,
11935977,12/24/19 17:00,TECHNICAL DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11935979,12/24/19 17:00,TECHNICAL DATA ANALYST,"Jacksonville, FL",TRUE,FALSE,,,
11935980,12/24/19 17:15,TECHNICAL DATA ANALYST,"Redmond, WA",TRUE,FALSE,,,
11935987,12/24/19 17:17,TECHNICAL DATA ANALYST,"Chester Township, PA",FALSE,FALSE,,,
11935993,12/24/19 17:25,TECHNICAL DATA ANALYST,"Mountain View, CA",FALSE,FALSE,,,
11936052,12/24/19 17:27,TECHNICAL DATA ANALYST,"Emeryville, CA",FALSE,FALSE,,,
11936055,12/24/19 17:30,TECHNICAL DATA ANALYST,"Lake Success, NY",FALSE,FALSE,,,
11936058,12/24/19 17:39,TECHNICAL DATA ANALYST,"San Diego, CA",FALSE,FALSE,,,
11936060,12/24/19 17:57,TECHNICAL DATA ANALYST,"Austin, TX",FALSE,FALSE,,,
11936064,12/24/19 18:00,TECHNICAL DATA ANALYST,"Seattle, WA",TRUE,FALSE,,,
11936068,12/24/19 18:00,TECHNICAL DATA ANALYST,"San Francisco, CA",FALSE,TRUE,,,
11936076,12/24/19 18:10,TECHNICAL DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11936079,12/24/19 18:12,TECHNICAL DATA ANALYST,"Sunnyvale, CA",FALSE,TRUE,,,
11936081,12/24/19 18:18,TECHNICAL DATA ANALYST,"Palo Alto, CA",FALSE,TRUE,,,
11936084,12/24/19 18:19,TECHNICAL DATA ANALYST,"Chicago, IL",TRUE,FALSE,,,
11936086,12/24/19 18:30,TECHNICAL DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11936087,12/24/19 18:30,TECHNICAL DATA ANALYST,"Houston, TX",FALSE,FALSE,,,
11936105,12/24/19 18:35,TECHNICAL DATA ANALYST,"Denver, CO",FALSE,FALSE,,,
11936119,12/24/19 18:40,TECHNICAL DATA ANALYST,"New York, NY",FALSE,TRUE,,,
11936130,12/24/19 19:47,TECHNICAL DATA ANALYST,"Jersey City, NJ",FALSE,FALSE,,,
11936140,12/24/19 19:54,TECHNICAL DATA ANALYST,"Marlton, NJ",TRUE,FALSE,,,
11936142,12/24/19 20:00,TECHNICAL DATA ANALYST,"Chicago, IL",TRUE,TRUE,,,
11936149,12/24/19 20:10,TECHNICAL DATA ANALYST,"New York, NY",TRUE,TRUE,,,
11936152,12/24/19 20:11,TECHNICAL DATA ANALYST,"Camden, NJ",TRUE,FALSE,,,
11936156,12/24/19 20:30,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE,,,
11936179,12/24/19 20:35,TECHNICAL DATA ANALYST,"Phoenix, AZ",FALSE,FALSE,,,
11936181,12/24/19 20:56,TECHNICAL DATA ANALYST,"Wilmington, DE",TRUE,FALSE,,,
11936199,12/24/19 21:00,TECHNICAL DATA ANALYST,"New York, NY",TRUE,FALSE,,,
11936205,12/24/19 21:09,TECHNICAL DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11936212,12/24/19 21:20,TECHNICAL DATA ANALYST,"Charlotte, NC",FALSE,FALSE,,,
11936213,12/24/19 22:00,TECHNICAL DATA ANALYST,"Berkeley, CA",FALSE,FALSE,,,
11936214,12/24/19 22:35,TECHNICAL DATA ANALYST,"El Segundo, CA",FALSE,FALSE,,,
